eco	family	variation	epd	pgn	move_count	eval	master_games	master_white_win	master_black_win	master_draw	lichess_games	lichess_white_win	lichess_black_win	lichess_draw
A00	Sodium Attack		rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq -	1. Na3	1	-0.79	15	46.666666666666664	20.0	33.33333333333333	204541	45.04084755623567	50.097535457438845	4.861616986325481
A00	Sodium Attack	Celadon Variation	rnbqk1nr/pp3ppp/8/2ppp3/8/P2PP3/P1P2PPP/1RBQKBNR b Kkq -	1. Na3 e5 2. d3 Bxa3 3. bxa3 d5 4. e3 c5 5. Rb1	9	-1.14	0	0.0	0.0	0.0	1	100.0	0.0	0.0
A00	Sodium Attack	Chenoboskion Variation	rnbqkbnr/pppppp1p/6p1/8/6P1/N7/PPPPPP1P/R1BQKBNR b KQkq -	1. Na3 g6 2. g4	3	-1.27	0	0.0	0.0	0.0	97	36.08247422680412	61.855670103092784	2.0618556701030926
A00	Sodium Attack	Durkin Gambit	r1bqkbnr/pppp2pp/2n5/4pp2/2N1P3/8/PPPP1PPP/R1BQKBNR w KQkq -	1. Na3 e5 2. Nc4 Nc6 3. e4 f5	6	-0.22	0	0.0	0.0	0.0	288	48.95833333333333	46.18055555555556	4.861111111111112
A00	Valencia Opening		rnbqkbnr/pppp1ppp/8/4p3/8/3P4/PPPNPPPP/R1BQKBNR b KQkq -	1. d3 e5 2. Nd2	3	-0.24	6	0.0	66.66666666666666	33.33333333333333	215956	50.24356813424957	45.8959232436237	3.860508622126729
A00	Van Geet Opening		rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq -	1. Nc3	1	0.05	3754	28.71603622802344	31.69952051145445	39.584443260522114	12213261	48.742125465098965	46.66095320488115	4.596921330019886
A00	Van Geet Opening	Battambang Variation	rnbqkbnr/pppp1ppp/8/4p3/8/P1N5/1PPPPPPP/R1BQKBNR b KQkq -	1. a3 e5 2. Nc3	3	-0.3	11	9.090909090909092	18.181818181818183	72.72727272727273	76882	49.18316380947426	46.28131422179444	4.535521968731302
A00	Van Geet Opening	Billockus-Johansen Gambit	rnbqk1nr/pppp1ppp/8/2b1p3/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq -	1. Nc3 e5 2. Nf3 Bc5	4	1.65	1	100.0	0.0	0.0	22810	51.88075405523893	44.04208680403332	4.077159140727751
A00	Van Geet Opening	Damhaug Gambit	rnbqkbnr/ppp2ppp/8/3pp3/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq -	1. Nc3 d5 2. f4 e5	4	-0.21	0	0.0	0.0	0.0	1420	45.70422535211268	50.84507042253521	3.450704225352113
A00	Van Geet Opening	Dougherty Gambit	rnbqkbnr/ppp1pppp/8/8/4p3/2N2P2/PPPP2PP/R1BQKBNR b KQkq -	1. Nc3 d5 2. e4 dxe4 3. f3	5	-0.61	1	0.0	100.0	0.0	45723	48.8266299236708	47.006976795048445	4.166393281280756
A00	Van Geet Opening	Dunst-Perrenet Gambit	rnbqkbnr/ppp1pppp/8/8/4p3/2NP4/PPP2PPP/R1BQKBNR b KQkq -	1. Nc3 d5 2. e4 dxe4 3. d3	5	-0.39	2	50.0	50.0	0.0	469673	50.465536660612806	45.45098398247291	4.083479356914279
A00	Van Geet Opening	Düsseldorf Gambit	rnbqkbnr/pp1ppppp/8/2p5/1P6/2N5/P1PPPPPP/R1BQKBNR b KQkq -	1. Nc3 c5 2. b4	3	-1.7	0	0.0	0.0	0.0	716	36.03351955307262	59.217877094972074	4.748603351955307
A00	Van Geet Opening	Gladbacher Gambit	rnbqkbnr/ppp2ppp/8/4p3/4p3/1PNP4/P1P2PPP/R1BQKBNR b KQkq -	1. Nc3 e5 2. b3 d5 3. e4 dxe4 4. d3	7	-1.13	0	0.0	0.0	0.0	202	42.57425742574257	51.48514851485149	5.9405940594059405
A00	Van Geet Opening	Hector Gambit	rnbqkbnr/ppp1pppp/8/8/2B1p3/2N5/PPPP1PPP/R1BQK1NR b KQkq -	1. Nc3 d5 2. e4 dxe4 3. Bc4	5	-0.92	1	0.0	0.0	100.0	28629	46.927940200495996	49.16343567711062	3.9086241223933773
A00	Van Geet Opening	Hergert Gambit	r1bqkbnr/ppp2ppp/2np4/4P3/8/2N5/PPPPP1PP/R1BQKBNR w KQkq -	1. Nc3 d6 2. f4 e5 3. fxe5 Nc6	6	0.47	0	0.0	0.0	0.0	1457	41.31777625257378	55.319148936170215	3.363074811256005
A00	Van Geet Opening	Hulsemann Gambit	rn1qkbnr/ppp2ppp/4b3/3pp2Q/8/2N1P3/PPPP1PPP/R1B1KBNR w KQkq -	1. Nc3 e5 2. e3 d5 3. Qh5 Be6	6	0.31	0	0.0	0.0	0.0	727	52.54470426409904	43.328748280605225	4.126547455295736
A00	Van Geet Opening	Jendrossek Gambit	rnbqkb1r/pp2p1pp/5n2/2p2p2/1P1p1P2/5N2/P1PPPNPP/R1BQKB1R b KQkq -	1. Nc3 d5 2. f4 d4 3. Ne4 f5 4. Nf2 Nf6 5. Nf3 c5 6. b4	11	-0.53	0	0.0	0.0	0.0	3	66.66666666666666	33.33333333333333	0.0
A00	Van Geet Opening	Kluever Gambit	rnbqkbnr/ppppp1pp/8/8/4p3/2NP4/PPP2PPP/R1BQKBNR b KQkq -	1. Nc3 f5 2. e4 fxe4 3. d3	5	0.45	7	14.285714285714285	57.14285714285714	28.57142857142857	19982	58.832949654689216	37.528775898308474	3.6382744470023023
A00	Van Geet Opening	Laroche Gambit	rnbqkbnr/p1pppppp/8/1p6/8/2N5/PPPPPPPP/R1BQKBNR w KQkq -	1. Nc3 b5	2	1.06	0	0.0	0.0	0.0	8118	50.751416605075136	43.49593495934959	5.7526484355752645
A00	Van Geet Opening	Liebig Gambit	rnbqkb1r/ppp2ppp/5n2/3pp2Q/8/2N1P3/PPPP1PPP/R1B1KBNR w KQkq -	1. Nc3 e5 2. e3 d5 3. Qh5 Nf6	6	-0.18	2	100.0	0.0	0.0	8233	48.645694157658205	47.649702417101906	3.7046034252398883
A00	Van Geet Opening	Melleby Gambit	rnbqkbnr/pp2pppp/8/2p5/3pNP2/8/PPPPP1PP/R1BQKBNR w KQkq -	1. Nc3 d5 2. f4 d4 3. Ne4 c5	6	0.1	0	0.0	0.0	0.0	734	49.04632152588556	46.86648501362398	4.087193460490464
A00	Van Geet Opening	Myers Attack	rnbqkbnr/pppppp1p/6p1/8/7P/2N5/PPPPPPP1/R1BQKBNR b KQkq -	1. Nc3 g6 2. h4	3	0.0	23	34.78260869565217	30.434782608695656	34.78260869565217	24462	53.6096803204971	41.55424740413703	4.836072275365874
A00	Van Geet Opening	Napoleon Attack	r1bqkbnr/pppp1ppp/2n5/4p3/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq -	1. Nc3 e5 2. Nf3 Nc6 3. d4	5	0.34	217	43.77880184331797	21.19815668202765	35.02304147465438	382651	54.36651152094206	40.79801176529004	4.835476713767898
A00	Van Geet Opening	Novosibirsk Variation	r1bqkbnr/pp1ppppp/2n5/8/7Q/2N5/PPP1PPPP/R1B1KBNR b KQkq -	1. Nc3 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qh4	7	-0.75	25	12.0	44.0	44.0	44550	51.52188552188552	43.7665544332211	4.711560044893378
A00	Van Geet Opening	Nowokunski Gambit	rnbqkbnr/pppp1ppp/8/8/4Pp2/2N5/PPPP2PP/R1BQKBNR b KQkq e3	1. Nc3 e5 2. f4 exf4 3. e4	5	-1.04	0	0.0	0.0	0.0	534	46.254681647940075	50.749063670411985	2.9962546816479403
A00	Van Geet Opening	Pfeiffer Gambit	rnbqkbnr/ppp2ppp/8/4p3/3pNP2/8/PPPPP1PP/R1BQKBNR w KQkq -	1. Nc3 d5 2. f4 d4 3. Ne4 e5	6	-0.16	0	0.0	0.0	0.0	276	46.01449275362319	49.63768115942029	4.3478260869565215
A00	Van Geet Opening	Pfeiffer Gambit, Sleipnir Countergambit	rnbqkbnr/ppp2ppp/8/4p3/3pNP2/5N2/PPPPP1PP/R1BQKB1R b KQkq -	1. Nc3 d5 2. f4 d4 3. Ne4 e5 4. Nf3	7	-1.25	0	0.0	0.0	0.0	43	39.53488372093023	60.46511627906976	0.0
A00	Van Geet Opening	Reversed Nimzowitsch	rnbqkbnr/pppp1ppp/8/4p3/8/2N5/PPPPPPPP/R1BQKBNR w KQkq -	1. Nc3 e5	2	0.4	306	41.17647058823529	20.915032679738562	37.908496732026144	2899070	49.71301141400518	45.98284967248117	4.304138913513644
A00	Van Geet Opening	Reversed Scandinavian	r1bqkbnr/pppp1ppp/2n5/8/Q7/2N5/PPP1PPPP/R1B1KBNR b KQkq -	1. Nc3 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qa4	7	-0.24	3	100.0	0.0	0.0	64812	52.90378325001542	43.590693081528116	3.505523668456459
A00	Van Geet Opening	Sicilian Two Knights	r1bqkbnr/pp1ppppp/2n5/8/3N4/2N5/PPP1PPPP/R1BQKB1R b KQkq -	1. Nc3 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4	7	0.38	205	23.414634146341466	39.51219512195122	37.073170731707314	170271	46.32438876849258	48.77636238701834	4.89924884448908
A00	Van Geet Opening	Sleipnir Gambit	rnbqk1nr/ppp2ppp/8/3pp3/1b1P4/2N1P3/PPP2PPP/R1BQKBNR w KQkq -	1. Nc3 d5 2. e3 e5 3. d4 Bb4	6	1.26	0	0.0	0.0	0.0	3088	46.66450777202073	49.060880829015545	4.274611398963731
A00	Van Geet Opening	Twyble Attack	rnbqkbnr/pp1ppppp/8/2p5/8/2N5/PPPPPPPP/1RBQKBNR b Kkq -	1. Nc3 c5 2. Rb1	3	-0.53	1	0.0	0.0	100.0	274	40.14598540145985	54.379562043795616	5.474452554744526
A00	Van Geet Opening	Tübingen Gambit	rnbqkb1r/pppppppp/5n2/8/6P1/2N5/PPPPPP1P/R1BQKBNR b KQkq -	1. Nc3 Nf6 2. g4	3	-0.71	4	25.0	75.0	0.0	33698	52.73903495756424	42.536649059291356	4.7243159831444
A00	Van Geet Opening	Venezolana Variation	rnbqkb1r/ppp1pppp/5n2/3p4/8/2NP2P1/PPP1PP1P/R1BQKBNR b KQkq -	1. Nc3 d5 2. d3 Nf6 3. g3	5	-0.56	0	0.0	0.0	0.0	10632	46.153122648607976	48.20353649360422	5.643340857787811
A00	Van Geet Opening	Warsteiner Gambit	rnbqkbnr/ppp1pp1p/8/3p2p1/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq -	1. Nc3 d5 2. f4 g5	4	0.66	0	0.0	0.0	0.0	60	43.333333333333336	48.333333333333336	8.333333333333332
A00	Van't Kruijs Opening		rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq -	1. e3	1	0.11	842	32.4228028503563	36.935866983372925	30.641330166270787	42946319	46.22342371182033	49.57992092407268	4.1966553641069915
A00	Van't Kruijs Opening	Bouncing Bishop Variation	rnbqkbnr/p1pp1ppp/8/1p2p3/8/1B2P3/PPPP1PPP/RNBQK1NR b KQkq -	1. e3 e5 2. Bc4 b5 3. Bb3	5	-0.71	0	0.0	0.0	0.0	108	77.77777777777779	19.444444444444446	2.7777777777777777
A00	Van't Kruijs Opening	Keoni-Hiva Gambit, Akahi Variation	rnbqkb1r/pppp1ppp/5n2/8/5p2/2N1PN2/PPPP2PP/R1BQKB1R b KQkq -	1. e3 e5 2. Nc3 Nf6 3. f4 exf4 4. Nf3	7	-1.12	0	0.0	0.0	0.0	950	50.10526315789474	46.421052631578945	3.4736842105263155
A00	Van't Kruijs Opening	Keoni-Hiva Gambit, Alua Variation	r1bqkbnr/pppp1ppp/2n5/8/5p2/2N1PN2/PPPP2PP/R1BQKB1R b KQkq -	1. e3 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3	7	-0.86	0	0.0	0.0	0.0	770	48.96103896103896	47.27272727272727	3.766233766233766
A00	Van't Kruijs Opening	Keoni-Hiva Gambit, Ekolu Variation	rnbqkbnr/ppp2ppp/8/3p4/5p2/2N1PN2/PPPP2PP/R1BQKB1R b KQkq -	1. e3 e5 2. Nc3 d5 3. f4 exf4 4. Nf3	7	-1.28	0	0.0	0.0	0.0	1184	45.608108108108105	50.08445945945946	4.3074324324324325
A00	Ware Opening		rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq -	1. a4	1	-0.16	16	25.0	25.0	50.0	1557941	43.03404300933091	51.88059111352741	5.085365877141689
A00	Ware Opening	Cologne Gambit	r1bqkbnr/p1pnpppp/1p6/3p4/P2P4/2N5/1PP1PPPP/R1BQKBNR w KQkq -	1. a4 b6 2. d4 d5 3. Nc3 Nd7	6	0.85	0	0.0	0.0	0.0	1	100.0	0.0	0.0
A00	Ware Opening	Crab Variation	rnbqkbnr/pppp1ppp/8/4p3/P6P/8/1PPPPPP1/RNBQKBNR b KQkq -	1. a4 e5 2. h4	3	-1.29	0	0.0	0.0	0.0	141473	40.75053190361412	55.25011839714998	3.999349699235897
A00	Ware Opening	Meadow Hay Trap	rnbqkbnr/pppp1ppp/8/4p3/P7/R7/1PPPPPPP/1NBQKBNR b Kkq -	1. a4 e5 2. Ra3	3	-2.72	0	0.0	0.0	0.0	27327	35.016650199436455	60.80067332674645	4.182676473817104
A00	Ware Opening	Symmetric Variation	rnbqkbnr/1ppppppp/8/p7/P7/8/1PPPPPPP/RNBQKBNR w KQkq -	1. a4 a5	2	0.55	0	0.0	0.0	0.0	54222	45.28973479399506	44.002434436206705	10.707830769798237
A00	Ware Opening	Ware Gambit	rnbqkbnr/ppp3pp/P7/3ppp2/8/4P3/1PPP1PPP/RNBQKBNR b KQkq -	1. a4 e5 2. a5 d5 3. e3 f5 4. a6	7	-0.55	0	0.0	0.0	0.0	221	53.39366515837104	42.53393665158371	4.072398190045249
A00	Ware Opening	Wing Gambit	rn1qkbnr/pbpppppp/8/1P6/8/8/1PPPPPPP/RNBQKBNR w KQkq -	1. a4 b5 2. axb5 Bb7	4	1.27	0	0.0	0.0	0.0	374	49.465240641711226	40.64171122994652	9.893048128342247
A01	Nimzo-Larsen Attack		rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq -	1. b3	1	-0.21	10718	32.98189960813585	29.77234558686322	37.245754805000935	33884361	49.315558879802985	46.050772508296674	4.633668611900339
A01	Nimzo-Larsen Attack	Classical Variation	rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -	1. b3 d5	2	0.13	2892	33.02213001383126	30.463347164591976	36.51452282157676	8757715	48.96587751485404	46.388344448295015	4.6457780368509365
A01	Nimzo-Larsen Attack	Dutch Variation	rnbqkbnr/ppppp1pp/8/5p2/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -	1. b3 f5	2	0.45	85	36.470588235294116	23.52941176470588	40.0	325792	49.3824280522542	46.113778116098615	4.503793831647187
A01	Nimzo-Larsen Attack	English Variation	rnbqkbnr/pp1ppppp/8/2p5/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -	1. b3 c5	2	0.13	572	36.71328671328671	30.594405594405593	32.69230769230769	1893285	48.618142540610634	46.688586240317754	4.6932712190716135
A01	Nimzo-Larsen Attack	Graz Attack	rnbqkbnr/ppp1pppp/8/3p4/8/BP6/P1PPPPPP/RN1QKBNR b KQkq -	1. b3 d5 2. Ba3	3	-0.5	1	0.0	100.0	0.0	89092	45.99964082072464	49.4163336775468	4.584025501728551
A01	Nimzo-Larsen Attack	Indian Variation	rnbqkb1r/pppppppp/5n2/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -	1. b3 Nf6	2	0.11	1614	35.87360594795539	28.1908302354399	35.93556381660471	3958892	47.4550202430377	47.18999659500688	5.354983161955416
A01	Nimzo-Larsen Attack	Modern Variation	rnbqkbnr/pppp1ppp/8/4p3/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -	1. b3 e5	2	-0.12	4759	31.45618827484766	29.775162849338095	38.76864887581425	11271372	49.75105958706713	45.94045871256844	4.308481700364427
A01	Nimzo-Larsen Attack	Modern Variation	r1bqkbnr/pppp1ppp/2n5/4p3/8/1P6/PBPPPPPP/RN1QKBNR w KQkq -	1. b3 e5 2. Bb2 Nc6	4	-0.05	3812	30.745015739769148	29.590766002098633	39.664218258132216	6683245	49.57326867412462	46.133726954495906	4.293004371379472
A01	Nimzo-Larsen Attack	Modern Variation	r1bqkbnr/pppp1ppp/2n5/4p3/8/1P2P3/PBPP1PPP/RN1QKBNR b KQkq -	1. b3 e5 2. Bb2 Nc6 3. e3	5	-0.07	2857	29.99649982499125	29.36646832341617	40.63703185159258	4130188	51.1669444587026	44.53349339061563	4.29956215068176
A01	Nimzo-Larsen Attack	Modern Variation	r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq -	1. b3 e5 2. Bb2 Nc6 3. c4 Nf6	6	-0.11	485	36.49484536082474	29.07216494845361	34.43298969072165	232118	48.71487777768204	46.60043598514549	4.684686237172472
A01	Nimzo-Larsen Attack	Pachman Gambit	r1bqkbnr/pppp1ppp/2n5/4p3/5P2/1P6/PBPPP1PP/RN1QKBNR b KQkq -	1. b3 e5 2. Bb2 Nc6 3. f4	5	-2.07	0	0.0	0.0	0.0	23124	43.23646427953641	53.57637087009168	3.187164850371908
A01	Nimzo-Larsen Attack	Polish Variation	rnbqkbnr/p1pppppp/8/1p6/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -	1. b3 b5	2	0.36	17	58.82352941176471	17.647058823529413	23.52941176470588	72861	52.118417260262696	42.928315559764485	4.9532671799728245
A01	Nimzo-Larsen Attack	Ringelbach Gambit	rnbqkbnr/pppp2pp/4p3/5p2/4P3/1P6/PBPP1PPP/RN1QKBNR b KQkq -	1. b3 f5 2. Bb2 e6 3. e4	5	0.73	13	53.84615384615385	15.384615384615385	30.76923076923077	7563	60.703424566970774	35.36956234298559	3.9270130900436335
A01	Nimzo-Larsen Attack	Spike Variation	rnbqkb1r/pppppp1p/5np1/8/6P1/1P6/PBPPPP1P/RN1QKBNR b KQkq -	1. b3 Nf6 2. Bb2 g6 3. g4	5	-0.36	19	15.789473684210526	47.368421052631575	36.84210526315789	163221	49.35210542761042	46.53567861978544	4.112215952604139
A01	Nimzo-Larsen Attack	Symmetrical Variation	rnbqkbnr/p1pppppp/1p6/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -	1. b3 b6	2	0.39	240	32.083333333333336	27.916666666666668	40.0	990506	49.717417158502826	45.30300674604697	4.979576095450204
A02	Bird Opening		rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq -	1. f4	1	-0.24	6395	28.631743549648164	34.933541829554336	36.4347146207975	31344081	49.650126925080365	45.934426981604595	4.415446093315035
A02	Bird Opening	Batavo-Polish Attack	rnbqkb1r/pppppp1p/5np1/8/1P3P2/5N2/P1PPP1PP/RNBQKB1R b KQkq -	1. f4 Nf6 2. Nf3 g6 3. b4	5	-0.36	11	18.181818181818183	36.36363636363637	45.45454545454545	1037	44.84088717454195	49.18032786885246	5.978784956605593
A02	Bird Opening	Double Duck Formation	rnbqkbnr/ppp1p1pp/8/3p1p2/3P1P2/8/PPP1P1PP/RNBQKBNR w KQkq -	1. f4 f5 2. d4 d5	4	0.21	0	0.0	0.0	0.0	136983	50.97566851361118	42.35416073527372	6.670170751115102
A02	Bird Opening	From's Gambit	rnbqkbnr/pppp1ppp/8/4p3/5P2/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 e5	2	0.38	397	38.79093198992443	27.70780856423174	33.50125944584383	3016994	47.53476473602533	48.64490946949182	3.8203257944828524
A02	Bird Opening	From's Gambit, Bahr Gambit	rnbqkbnr/pppp1ppp/8/4p3/5P2/2N5/PPPPP1PP/R1BQKBNR b KQkq -	1. f4 e5 2. Nc3	3	-0.54	1	0.0	100.0	0.0	34597	49.71529323351736	46.89712980894297	3.387576957539671
A02	Bird Opening	From's Gambit, Langheld Gambit	rnbqkb1r/ppp2ppp/3P1n2/8/8/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 e5 2. fxe5 d6 3. exd6 Nf6	6	0.34	0	0.0	0.0	0.0	11952	42.46987951807229	53.823627844712185	3.706492637215529
A02	Bird Opening	From's Gambit, Lasker Variation	rnbqk1nr/ppp2p1p/3b4/6p1/8/5N2/PPPPP1PP/RNBQKB1R w KQkq -	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5	8	0.92	131	44.274809160305345	23.66412213740458	32.06106870229007	339059	48.426085135625364	47.74921178909865	3.824703075275984
A02	Bird Opening	From's Gambit, Lipke Variation	rnbqk2r/ppp2ppp/3b3n/8/3P4/5N2/PPP1P1PP/RNBQKB1R b KQkq -	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 Nh6 5. d4	9	0.27	1	100.0	0.0	0.0	1486	48.65410497981158	47.98115746971736	3.3647375504710633
A02	Bird Opening	Hobbs Gambit	rnbqkbnr/pppppp1p/8/6p1/5P2/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 g5	2	0.93	5	60.0	20.0	20.0	85483	49.35484248330078	46.88768527075559	3.7574722459436374
A02	Bird Opening	Hobbs-Zilbermints Gambit	rnbqkbnr/pppppp2/7p/6p1/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq -	1. f4 h6 2. Nf3 g5	4	1.06	1	0.0	0.0	100.0	5681	45.009681394120754	51.36419644428798	3.6261221615912693
A02	Bird Opening	Horsefly Defense	rnbqkb1r/pppppppp/7n/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 Nh6	2	0.1	35	40.0	37.142857142857146	22.857142857142858	45518	43.26859703853421	51.2214947932686	5.509908168197197
A02	Bird Opening	Lasker Gambit	rnbqkbnr/pppp2pp/5p2/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 e5 2. fxe5 f6	4	0.96	2	50.0	0.0	50.0	52496	51.59440719292898	44.77674489484913	3.6288479122218837
A02	Bird Opening	Mujannah	rnbqkb1r/pppppppp/5n2/8/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq -	1. f4 Nf6 2. c4	3	-0.23	3	0.0	66.66666666666666	33.33333333333333	42916	46.99878833069251	49.156491751328176	3.8447199179793086
A02	Bird Opening	Myers Defense	rnbqkbnr/p1pppppp/8/1p6/5P2/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 b5	2	0.27	20	50.0	25.0	25.0	43899	50.74830861750838	43.802820109797494	5.448871272694139
A02	Bird Opening	Platz Gambit	rnbqkb1r/ppppnppp/8/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 e5 2. fxe5 Ne7	4	1.43	0	0.0	0.0	0.0	2582	53.79550735863672	42.52517428350116	3.679318357862122
A02	Bird Opening	Schlechter Gambit	r1bqkbnr/pppp1ppp/2n5/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 e5 2. fxe5 Nc6	4	0.49	24	37.5	29.166666666666668	33.33333333333333	364765	51.01010239469247	45.27599961619125	3.7138979891162807
A02	Bird Opening	Siegener Gambit	rnbqkbnr/pp1p1ppp/8/2p5/3p1P2/2P2N2/PP2P1PP/RNBQKB1R b KQkq -	1. f4 e5 2. d4 exd4 3. Nf3 c5 4. c3	7	-1.47	0	0.0	0.0	0.0	504	51.19047619047619	45.43650793650794	3.373015873015873
A02	Bird Opening	Swiss Gambit	rnbqkb1r/ppppp1pp/5n2/8/4pPP1/2N5/PPPP3P/R1BQKBNR b KQkq -	1. f4 f5 2. e4 fxe4 3. Nc3 Nf6 4. g4	7	-0.22	0	0.0	0.0	0.0	364	58.791208791208796	37.362637362637365	3.8461538461538463
A02	Bird Opening	Wagner-Zwitersch Gambit	rnbqkbnr/ppppp1pp/8/5p2/4PP2/8/PPPP2PP/RNBQKBNR b KQkq -	1. f4 f5 2. e4	3	-0.29	10	30.0	30.0	40.0	95689	54.4116878638088	41.80208801429631	3.7862241218948887
A03	Bird Opening	Dutch Variation	rnbqkbnr/ppp1pppp/8/3p4/5P2/8/PPPPP1PP/RNBQKBNR w KQkq -	1. f4 d5	2	-0.21	3350	26.328358208955223	34.47761194029851	39.19402985074627	11877826	49.82716534153641	45.58503382689728	4.587800831566315
A03	Bird Opening	Dutch Variation, Dudweiler Gambit	rnbqkbnr/ppp1pppp/8/3p4/5PP1/8/PPPPP2P/RNBQKBNR b KQkq -	1. f4 d5 2. g4	3	-3.01	0	0.0	0.0	0.0	42725	17.710942071386775	78.99824458747806	3.2908133411351668
A03	Bird Opening	Lasker Variation	rnbqkb1r/pp2pppp/5n2/2pp4/5P2/4PN2/PPPP2PP/RNBQKB1R w KQkq -	1. f4 d5 2. Nf3 Nf6 3. e3 c5	6	-0.24	88	25.0	27.27272727272727	47.72727272727273	326034	49.638994706073596	45.309998343731024	5.0510069501953785
A03	Bird Opening	Sturm Gambit	rnbqkbnr/ppp1pppp/8/3p4/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq -	1. f4 d5 2. c4	3	-0.81	5	20.0	40.0	40.0	151143	50.14919645633606	46.05241393911726	3.7983896045466876
A03	Bird Opening	Thomas Gambit	rnbqkb1r/pp2pppp/5n2/2p5/3p1P2/1P2PN2/PBPP2PP/RN1QKB1R b KQkq -	1. f4 d5 2. b3 Nf6 3. Bb2 d4 4. Nf3 c5 5. e3	9	0.61	2	0.0	0.0	100.0	1833	54.773595199127115	40.37097654118931	4.8554282596835785
A03	Bird Opening	Williams Gambit	rnbqkbnr/ppp1pppp/8/3p4/4PP2/8/PPPP2PP/RNBQKBNR b KQkq -	1. f4 d5 2. e4	3	-1.7	1	100.0	0.0	0.0	799584	44.694991395525676	51.79580882058671	3.5091997838876217
A03	Bird Opening	Williams Gambit	rnbqkb1r/ppp1pppp/5n2/8/4pP2/2N5/PPPPQ1PP/R1B1KBNR b KQkq -	1. f4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Qe2	7	-1.93	0	0.0	0.0	0.0	36635	48.23529411764706	48.06605704926982	3.698648833083117
A03	Bird Opening	Williams-Zilbermints Gambit	rnbqkb1r/ppp1pppp/5n2/8/4pP2/2N5/PPPPN1PP/R1BQKB1R b KQkq -	1. f4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Nge2	7	-2.37	0	0.0	0.0	0.0	19485	45.44521426738517	50.26943802925328	4.285347703361561
A04	Colle System	Rhamphorhynchus Variation	rnb1k1nr/pp1pppbp/6p1/q1P5/8/4PN2/PPP2PPP/RNBQKB1R w KQkq -	1. Nf3 c5 2. e3 g6 3. d4 Bg7 4. dxc5 Qa5+	8	0.12	34	20.588235294117645	32.35294117647059	47.05882352941176	15850	42.60567823343849	52.06309148264984	5.331230283911672
A04	Modern Defense	Semi-Averbakh Variation, Polish Variation	rnb1k1nr/pp1pppbp/1q4p1/2p5/2PPP3/5N2/PP3PPP/RNBQKB1R w KQkq -	1. Nf3 c5 2. c4 g6 3. d4 Bg7 4. e4 Qb6	8	0.83	280	23.92857142857143	28.214285714285715	47.85714285714286	5252	43.27875095201828	51.1043412033511	5.616907844630617
A04	Modern Defense	Semi-Averbakh Variation, Pterodactyl Variation	rnb1k1nr/pp1pppbp/6p1/q1p5/2PPP3/5N2/PP3PPP/RNBQKB1R w KQkq -	1. Nf3 c5 2. c4 g6 3. d4 Bg7 4. e4 Qa5+	8	0.67	452	30.973451327433626	25.0	44.02654867256637	4863	41.29138391939132	52.06662553979026	6.641990540818425
